revision,file,line,token,context
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,274,unwrap,"<u64>) { let rec_arg = self.pure(recipient).unwrap(); let coin_arg = if let Some(amount) = amount { let amt_arg = self.pure(amount).unwrap(); self.command(Command::SplitCoins(Argument::GasCoin, vec![amt_arg])) } else { Argument::GasCoin }; self.command(Command::TransferObjects(vec![coin_arg], rec_arg)); } pub fn p"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,283,unwrap,"ommand::TransferObjects(vec![coin_arg], rec_arg)); } pub fn pay_all_sui(&mut self, recipient: SuiAddress) { let rec_arg = self.pure(recipient).unwrap(); self.command(Command::TransferObjects(vec![Argument::GasCoin], rec_arg)); } /// Will fail to generate if recipients and amounts do not have the same lengths pub fn pay_sui( &mut self, recipient"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,297,unwrap,"pub fn split_coin(&mut self, recipient: SuiAddress, coin: ObjectRef, amounts: Vec<u64>) { let coin_arg = self.obj(ObjectArg::ImmOrOwnedObject(coin)).unwrap(); let amounts_len = amounts.len(); let amt_args = amounts.into_iter().map(|a| self.pure(a).unwrap()).collect(); let result = self.command(Command::SplitCoins(coin_arg, amt_args)); let Argument::Result"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,299,unwrap,"self.obj(ObjectArg::ImmOrOwnedObject(coin)).unwrap(); let amounts_len = amounts.len(); let amt_args = amounts.into_iter().map(|a| self.pure(a).unwrap()).collect(); let result = self.command(Command::SplitCoins(coin_arg, amt_args)); let Argument::Result(result) = result else { panic!(""self.command should always give a Argument::Result""); };"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,302,panic!,"wrap()).collect(); let result = self.command(Command::SplitCoins(coin_arg, amt_args)); let Argument::Result(result) = result else { panic!(""self.command should always give a Argument::Result""); }; let recipient = self.pure(recipient).unwrap(); self.command(Command::TransferObjects( (0..amounts_len) .map(|i| Argument::"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,305,unwrap,"sult(result) = result else { panic!(""self.command should always give a Argument::Result""); }; let recipient = self.pure(recipient).unwrap(); self.command(Command::TransferObjects( (0..amounts_len) .map(|i| Argument::NestedResult(result, i as u16)) .collect(), recipient, )); } /// Merge `co"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,319,unwrap,"jectArg::ImmOrOwnedObject(target))?; let coin_args = coins .into_iter() .map(|coin| self.obj(ObjectArg::ImmOrOwnedObject(coin)).unwrap()) .collect::<Vec<_>>(); self.command(Command::MergeCoins(target_arg, coin_args)); Ok(()) } /// Merge all `coins` into the first coin in the vector. /// Returns an `Argument` for the first coi"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,334,unwrap,"target_arg = self.obj(ObjectArg::ImmOrOwnedObject(target))?; let coin_args = coins .map(|coin| self.obj(ObjectArg::ImmOrOwnedObject(coin)).unwrap()) .collect::<Vec<_>>(); self.command(Command::MergeCoins(target_arg, coin_args)); Ok(target_arg) } /// Will fail to generate if recipients and amounts do not have the same lengths. /// Or if"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,389,panic!,".push(self.pure(amount)?); } let Argument::Result(split_primary) = self.command(Command::SplitCoins(coin, amt_args)) else { panic!(""self.command should always give a Argument::Result"") }; for (recipient, split_secondaries) in recipient_map { let rec_arg = self.pure(recipient).unwrap(); let coins = split_secondaries"
mainnet,crates/sui-types/src/programmable_transaction_builder.rs,392,unwrap,"should always give a Argument::Result"") }; for (recipient, split_secondaries) in recipient_map { let rec_arg = self.pure(recipient).unwrap(); let coins = split_secondaries .into_iter() .map(|j| Argument::NestedResult(split_primary, j as u16)) .collect(); self.command(Command::TransferObjects(coins,"
mainnet,crates/sui-types/src/execution.rs,406,unwrap,"yLater, } impl<T> ExecutionOutput<T> { /// Unwraps the ExecutionOutput, panicking if it's not Success. /// This is primarily for test code. pub fn unwrap(self) -> T { match self { ExecutionOutput::Success(value) => value, ExecutionOutput::EpochEnded => { panic!(""called `ExecutionOutput::unwrap()` on `EpochEnded`"") }"
mainnet,crates/sui-types/src/execution.rs,410,panic!,"fn unwrap(self) -> T { match self { ExecutionOutput::Success(value) => value, ExecutionOutput::EpochEnded => { panic!(""called `ExecutionOutput::unwrap()` on `EpochEnded`"") } ExecutionOutput::Fatal(e) => { panic!(""called `ExecutionOutput::unwrap()` on `Fatal`: {e}"") } ExecutionOutput::Re"
mainnet,crates/sui-types/src/execution.rs,410,unwrap,"atch self { ExecutionOutput::Success(value) => value, ExecutionOutput::EpochEnded => { panic!(""called `ExecutionOutput::unwrap()` on `EpochEnded`"") } ExecutionOutput::Fatal(e) => { panic!(""called `ExecutionOutput::unwrap()` on `Fatal`: {e}"") } ExecutionOutput::RetryLater => { pan"
mainnet,crates/sui-types/src/execution.rs,413,panic!,"nded => { panic!(""called `ExecutionOutput::unwrap()` on `EpochEnded`"") } ExecutionOutput::Fatal(e) => { panic!(""called `ExecutionOutput::unwrap()` on `Fatal`: {e}"") } ExecutionOutput::RetryLater => { panic!(""called `ExecutionOutput::unwrap()` on `RetryLater`"") } } } /// Expe"
mainnet,crates/sui-types/src/execution.rs,413,unwrap,"""called `ExecutionOutput::unwrap()` on `EpochEnded`"") } ExecutionOutput::Fatal(e) => { panic!(""called `ExecutionOutput::unwrap()` on `Fatal`: {e}"") } ExecutionOutput::RetryLater => { panic!(""called `ExecutionOutput::unwrap()` on `RetryLater`"") } } } /// Expect the execution output to be an"
mainnet,crates/sui-types/src/execution.rs,416,panic!,"e) => { panic!(""called `ExecutionOutput::unwrap()` on `Fatal`: {e}"") } ExecutionOutput::RetryLater => { panic!(""called `ExecutionOutput::unwrap()` on `RetryLater`"") } } } /// Expect the execution output to be an error (i.e. not Success). pub fn unwrap_err<S>(self) -> ExecutionOutput<S> { match self {"
mainnet,crates/sui-types/src/execution.rs,416,unwrap,"alled `ExecutionOutput::unwrap()` on `Fatal`: {e}"") } ExecutionOutput::RetryLater => { panic!(""called `ExecutionOutput::unwrap()` on `RetryLater`"") } } } /// Expect the execution output to be an error (i.e. not Success). pub fn unwrap_err<S>(self) -> ExecutionOutput<S> { match self { Self::Success(_) => {"
mainnet,crates/sui-types/src/execution.rs,425,panic!,"o be an error (i.e. not Success). pub fn unwrap_err<S>(self) -> ExecutionOutput<S> { match self { Self::Success(_) => { panic!(""called `ExecutionOutput::unwrap_err()` on `Success`"") } Self::EpochEnded => ExecutionOutput::EpochEnded, Self::Fatal(e) => ExecutionOutput::Fatal(e), Self::RetryLater => ExecutionOutpu"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,17,unwrap,"et target_coin_ref = random_object_ref(); let coins_ref = random_object_ref(); builder .merge_coins(target_coin_ref, vec![coins_ref]) .unwrap(); let tx = builder.finish(); assert_eq!( tx.inputs, vec![ CallArg::Object(ObjectArg::ImmOrOwnedObject(target_coin_ref)), CallArg::Object(ObjectArg::ImmOrOwnedObject(coins_ref))"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,43,unwrap,"ct_ref(); let source_coin2_ref = random_object_ref(); builder .merge_coins(target_coin_ref, vec![source_coin1_ref, source_coin2_ref]) .unwrap(); let tx = builder.finish(); assert_eq!( tx.inputs, vec![ CallArg::Object(ObjectArg::ImmOrOwnedObject(target_coin_ref)), CallArg::Object(ObjectArg::ImmOrOwnedObject(source_coin1_ref)"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,66,unwrap,"{ let mut builder = ProgrammableTransactionBuilder::new(); let target_coin_ref = random_object_ref(); builder.merge_coins(target_coin_ref, vec![]).unwrap(); let tx = builder.finish(); assert_eq!( tx.inputs, vec![CallArg::Object(ObjectArg::ImmOrOwnedObject( target_coin_ref )),] ); assert_eq!(tx.commands, vec![Command::MergeCoins(Inp"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,84,unwrap,"t mut builder = ProgrammableTransactionBuilder::new(); let target_coin_ref = random_object_ref(); let arg = builder.smash_coins(vec![target_coin_ref]).unwrap(); let tx = builder.finish(); assert_eq!(arg, Input(0)); assert_eq!( tx.inputs, vec![CallArg::Object(ObjectArg::ImmOrOwnedObject( target_coin_ref ))] ); assert_eq!(tx.commands"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,106,unwrap,"andom_object_ref(); let source_coin_ref = random_object_ref(); let arg = builder .smash_coins(vec![target_coin_ref, source_coin_ref]) .unwrap(); let tx = builder.finish(); assert_eq!(arg, Input(0)); assert_eq!( tx.inputs, vec![ CallArg::Object(ObjectArg::ImmOrOwnedObject(target_coin_ref)), CallArg::Object(ObjectArg::Imm"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,133,unwrap,"let source_coin2_ref = random_object_ref(); let arg = builder .smash_coins(vec![target_coin_ref, source_coin1_ref, source_coin2_ref]) .unwrap(); let tx = builder.finish(); assert_eq!(arg, Input(0)); assert_eq!( tx.inputs, vec![ CallArg::Object(ObjectArg::ImmOrOwnedObject(target_coin_ref)), CallArg::Object(ObjectArg::Imm"
mainnet,crates/sui-types/src/unit_tests/programmable_transaction_builder_tests.rs,158,assert!,est] fn test_builder_smash_coins_zero_coin() { let mut builder = ProgrammableTransactionBuilder::new(); let result = builder.smash_coins(vec![]); assert!(result.is_err()); }
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,19,panic!,".len(), 2); assert_eq!(a.head.0, 0u8); // signature index 0 assert_eq!(a.head.1, Some(SequenceNumber::from(1))); } _ => panic!(""Expected AddressAliasesV2 claim""), } } #[test] fn test_transaction_claim_immutable_objects() { let obj1 = ObjectID::random(); let obj2 = ObjectID::random(); let obj3 = ObjectID::random(); let claim = Transactio"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,34,assert!,"ects(vec![obj1, obj2, obj3]); match &claim { TransactionClaim::ImmutableInputObjects(objs) => { assert_eq!(objs.len(), 3); assert!(objs.contains(&obj1)); assert!(objs.contains(&obj2)); assert!(objs.contains(&obj3)); } _ => panic!(""Expected ImmutableInputObjects claim""), } } #[test] fn test_transaction_with_claims_fro"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,35,assert!,"laim { TransactionClaim::ImmutableInputObjects(objs) => { assert_eq!(objs.len(), 3); assert!(objs.contains(&obj1)); assert!(objs.contains(&obj2)); assert!(objs.contains(&obj3)); } _ => panic!(""Expected ImmutableInputObjects claim""), } } #[test] fn test_transaction_with_claims_from_aliases() { let aliases = nonempty![("
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,36,assert!,"nputObjects(objs) => { assert_eq!(objs.len(), 3); assert!(objs.contains(&obj1)); assert!(objs.contains(&obj2)); assert!(objs.contains(&obj3)); } _ => panic!(""Expected ImmutableInputObjects claim""), } } #[test] fn test_transaction_with_claims_from_aliases() { let aliases = nonempty![(0u8, Some(SequenceNumber::from(5)))];"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,38,panic!,"(), 3); assert!(objs.contains(&obj1)); assert!(objs.contains(&obj2)); assert!(objs.contains(&obj3)); } _ => panic!(""Expected ImmutableInputObjects claim""), } } #[test] fn test_transaction_with_claims_from_aliases() { let aliases = nonempty![(0u8, Some(SequenceNumber::from(5)))]; let tx_with_claims = TransactionWithClaims::from_alias"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,49,unwrap,"ms = TransactionWithClaims::from_aliases(""test_tx"", aliases.clone()); assert_eq!(*tx_with_claims.tx(), ""test_tx""); assert_eq!(tx_with_claims.aliases().unwrap().head.0, 0u8); assert_eq!( tx_with_claims.aliases().unwrap().head.1, Some(SequenceNumber::from(5)) ); } #[test] fn test_transaction_with_claims_multiple_claims() { let aliases = nonempty![(0u8, None)];"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,51,unwrap,"assert_eq!(*tx_with_claims.tx(), ""test_tx""); assert_eq!(tx_with_claims.aliases().unwrap().head.0, 0u8); assert_eq!( tx_with_claims.aliases().unwrap().head.1, Some(SequenceNumber::from(5)) ); } #[test] fn test_transaction_with_claims_multiple_claims() { let aliases = nonempty![(0u8, None)]; let immutable_objs = vec![ObjectID::random(), ObjectID::random()];"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,69,unwrap,", ]; let tx_with_claims = TransactionWithClaims::new(""test_tx"", claims); // Should be able to get aliases assert_eq!(tx_with_claims.aliases().unwrap().head.0, 0u8); // Should be able to get immutable objects let retrieved_immutable = tx_with_claims.get_immutable_objects(); assert_eq!(retrieved_immutable.len(), 2); } #[test] fn test_transaction_with_claims_no_immutab"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,83,unwrap,"_claims = TransactionWithClaims::from_aliases(""test_tx"", aliases); // Should have aliases but no immutable objects assert_eq!(tx_with_claims.aliases().unwrap().head.0, 0u8); assert!(tx_with_claims.get_immutable_objects().is_empty()); } #[test] fn test_transaction_claim_serialization() { let aliases = nonempty![(0u8, Some(SequenceNumber::from(1)))]; let claim = TransactionCla"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,84,assert!,"aims::from_aliases(""test_tx"", aliases); // Should have aliases but no immutable objects assert_eq!(tx_with_claims.aliases().unwrap().head.0, 0u8); assert!(tx_with_claims.get_immutable_objects().is_empty()); } #[test] fn test_transaction_claim_serialization() { let aliases = nonempty![(0u8, Some(SequenceNumber::from(1)))]; let claim = TransactionClaim::AddressAliasesV2(aliase"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,93,expect,"es = nonempty![(0u8, Some(SequenceNumber::from(1)))]; let claim = TransactionClaim::AddressAliasesV2(aliases); let serialized = bcs::to_bytes(&claim).expect(""serialization should succeed""); let deserialized: TransactionClaim = bcs::from_bytes(&serialized).expect(""deserialization should succeed""); assert_eq!(claim, deserialized); } #[test] fn test_transaction_claim_immut"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,95,expect,"let serialized = bcs::to_bytes(&claim).expect(""serialization should succeed""); let deserialized: TransactionClaim = bcs::from_bytes(&serialized).expect(""deserialization should succeed""); assert_eq!(claim, deserialized); } #[test] fn test_transaction_claim_immutable_objects_serialization() { let objs = vec![ObjectID::random(), ObjectID::random()]; let claim = Transactio"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,105,expect,"ec![ObjectID::random(), ObjectID::random()]; let claim = TransactionClaim::ImmutableInputObjects(objs.clone()); let serialized = bcs::to_bytes(&claim).expect(""serialization should succeed""); let deserialized: TransactionClaim = bcs::from_bytes(&serialized).expect(""deserialization should succeed""); assert_eq!(claim, deserialized); } #[test] fn test_transaction_with_claims"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,107,expect,"let serialized = bcs::to_bytes(&claim).expect(""serialization should succeed""); let deserialized: TransactionClaim = bcs::from_bytes(&serialized).expect(""deserialization should succeed""); assert_eq!(claim, deserialized); } #[test] fn test_transaction_with_claims_empty_immutable_objects() { let aliases = nonempty![(0u8, None)]; let claims = vec![ TransactionClai"
mainnet,crates/sui-types/src/unit_tests/transaction_claims_tests.rs,125,assert!,"aims = TransactionWithClaims::new(""test_tx"", claims); // Should return Some with empty vec let immutable = tx_with_claims.get_immutable_objects(); assert!(immutable.is_empty()); } #[test] fn test_aliases_returns_none_when_not_present() { let claims = vec![TransactionClaim::ImmutableInputObjects(vec![ ObjectID::random(), ])]; let tx_with_claims = TransactionWithCla"
